program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,permit_number,days_used,expiration,url,site_id
AP200107089,7/25/01 0:00,Move presses,"Henry Wurst, Inc",1331 saline st,Kansas City,Clay,AP:  Section 5 Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,11/6/01 0:00,112001-004,104,NA,NA,AP0000470032
EX199903169,7/27/01 0:00,Dry Cleaning,Fresh Look Cleaners,4314 truman rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,7/27/01 0:00,OP,0,7/26/06 0:00,NA,AP0000952220
AP200105052,5/14/01 0:00,750 Kw Emergency Generator,Crown Center Redevelopment,2405 grand blvd ste 200,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,6/13/01 0:00,951,30,NA,NA,AP0000952007
AP200105053,5/14/01 0:00,Asphalt Plant,J.M. Fahey Construction,8600 tracy,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,6/13/01 0:00,950,30,NA,NA,AP0000950003
AP200105079,5/22/01 0:00,2 animal cremators,KC MO Animal Control Division,4400 raytown road,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,6/21/01 0:00,952,30,NA,NA,AP0000952067
AP200105109,5/29/01 0:00,Unit 5,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Acid Rain Permit Issued,AOP: Phase II Acid Rain Permit Modification,7/30/01 0:00,OP,62,7/30/06 0:00,NA,AP0000950022
AP200106024,6/8/01 0:00,Concrete Batch Plant,Superior Bowen Asphalt,8651 ne 38th street,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/8/01 0:00,953,30,NA,NA,AP0000952219
AP200204040,6/19/01 0:00,Vinegar Processing,Nakano Foods,2400 nicholson,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Basic Operating Permit,9/1/06 0:00,OP,1900,6/19/06 0:00,NA,APA000952161
AP200107001,6/28/01 0:00,Add sites,Hunt Midwest Mining-Crusher,8300 ne underground dr,Kansas City,Portable Plant,AP:  Amendment Approved,AP: Sec 5 & 6: Deminimis and Minor,8/20/01 0:00,062001-007A,53,NA,NA,AP00PORT0282
AP200107005,6/29/01 0:00,Make emergency generator a peaking generator,Ameritrade Holding Co,11530 ambassador dr,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,7/29/01 0:00,955,30,NA,NA,APA001652420
AP200108087,8/23/01 0:00,Printing Press,"Hallmark Cards, Inc",2501 mcgee st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,9/22/01 0:00,954,30,NA,NA,AP0000950114
AP200109012,8/24/01 0:00,Closure approval,Clay & Bailey Mfg. Co.,6401 e 40th st,Kansas City,Jackson,AP:  Interprogram Coordination Completed,AP: Interprogram Coordination Task,9/5/01 0:00,NA,12,NA,NA,AP0000950012
AP200110081,9/7/01 0:00,Airport Operations,Kansas City Airport Aviation Dept,601 brasilia ave,Kansas City,Platte,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit Amendment,9/1/06 0:00,OP,1820,NA,NA,AP0001652404
AP200203007,9/12/01 0:00,non perc dry cleaner operating permit applicability determination,Peerless Drapery,1915 broadway,Kansas City,Jackson,AP:  No Permit Required,AOP: Applicability Determination Requests,3/12/02 0:00,NA,181,NA,NA,AP0200203007
AP200109054,9/14/01 0:00,Vector Pan,"Aventis Pharmaceuticals, Inc.",10236 marion park dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/14/01 0:00,864,30,NA,NA,AP0000950063
AP200109055,9/14/01 0:00,Name Change,"Aventis Pharmaceuticals, Inc.",10236 marion park dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/14/01 0:00,730A,30,NA,NA,AP0000950063
AP200109075,9/20/01 0:00,Small Animal Incinerator,FC Industries,13508 oak st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/20/01 0:00,956,30,NA,NA,AP0000952200
AP200109084,9/21/01 0:00,General OP - Rock Crushing,Hunt Midwest Mining-Crusher,8300 ne underground dr,Kansas City,Portable Plant,AP:  Operating Permit Terminated,AOP: Basic Operating Permit,10/10/01 0:00,OP,19,NA,NA,AP00PORT0282
AP200110056,10/12/01 0:00,Sharps Incineration,FC Industries,13508 oak st,Kansas City,Jackson,"AP:  Closed out, per policy",AP: Applicability Determination Request,10/25/01 0:00,NA,13,NA,NA,AP0000952200
AP200110059,10/17/01 0:00,Surge bins,Hunt Midwest Mining Corp,parvin rd,Kansas City,Clay,AP:  Permit Issued,AP: Local CP,11/16/01 0:00,958,30,NA,NA,AP0000472226
AP200110100,10/30/01 0:00,Emergency Generators,Sprint Communications - Holmes,101 holmes,Kansas City,Jackson,AP:  Application Denied,AP: Local CP,12/3/01 0:00,963,34,NA,NA,AP0000952226
AP200111006,10/31/01 0:00,Incinerator,FC Industries,13508 oak st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,11/30/01 0:00,971,30,NA,NA,AP0000952200
AP200111014,11/6/01 0:00,Rock Crushing,Jim Kidwell at Arrowhead Stadium,7524 stadium drive,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,12/6/01 0:00,969,30,NA,NA,AP0000952225
AP200111036,11/8/01 0:00,Vinegar Processing,Nakano Foods,2400 nicholson,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,12/8/01 0:00,957,30,NA,NA,APA000952161
AP200111085,11/16/01 0:00,Incinerator,Hunt Midwest Mining - Stamper,14457 interurban rd,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,12/16/01 0:00,960,30,NA,NA,APA001652403
AP200112018,12/4/01 0:00,New boiler,Stower's Institute,4949 rockhill rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,1/3/02 0:00,967,30,NA,NA,AP0000952089
AP200112041,12/11/01 0:00,General OP - perc dry cleaner,Sheila's Dry Cleaners Inc,6006 n antioch road,Kansas City,Clay,AP:  Amendment Approved,AOP: Basic Operating Permit Amendment,2/5/02 0:00,OP,56,5/5/05 0:00,NA,AP0000470161
AP200112073,12/21/01 0:00,Printed products,"Henry Wurst, Inc",1331 saline st,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit Renewal,12/31/01 0:00,OP,10,12/21/06 0:00,NA,AP0000470032
AP200201008,1/2/02 0:00,Emergency Generators,Sprint Communications - Holmes,101 holmes,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,2/1/02 0:00,963,30,NA,NA,AP0000952226
AP200205057,1/14/02 0:00,Cremation Incinerator,Kansas City Mortuary Enterprises,205 holmes,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,2/13/02 0:00,974,30,NA,NA,AP0000952227
AP200205056,1/15/02 0:00,Replace old equipment,Nakano Foods,2400 nicholson,Kansas City,Jackson,AP:  Closed Out Inappropriate Request,AP: Local CP,1/18/02 0:00,NA,3,NA,NA,APA000952161
AP200201117,1/25/02 0:00,Hospital,Baptist Medical Center,6601 rockhill rd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit Renewal,9/21/07 0:00,OP,2065,1/24/07 0:00,NA,APA000952087
AP200201118,1/25/02 0:00,Medical Research,Stower's Institute,4949 rockhill rd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit Renewal,10/1/07 0:00,OP,2075,1/24/07 0:00,NA,AP0000952089
AP200201119,1/25/02 0:00,Hospital,Veterans Administration Medical Center,4801 e linwood blvd,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit Renewal,10/1/07 0:00,OP,2075,1/24/07 0:00,NA,AP0000952056
AP200201120,1/25/02 0:00,Asphalt,Bowen Construction Plant #1,2501 manchester,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit Renewal,10/12/07 0:00,OP,2086,1/24/07 0:00,NA,AP0000950176
AP200201121,1/25/02 0:00,Asphalt,Bowen Construction Company #2,14457 nw interurban rd,Kansas City,Platte,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit Renewal,10/17/07 0:00,OP,2091,10/21/06 0:00,NA,AP0001652402
AP200201122,1/25/02 0:00,Incinerator,Crest Animal Hospital,11516 hickman mills drive,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit,9/11/08 0:00,OP,2421,1/24/07 0:00,NA,AP0000952068
AP200202003,2/4/02 0:00,Boiler and generator,St. Luke's Northland Hospital,5830 nw barry road,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,3/6/02 0:00,979,30,NA,NA,AP0001652414
AP200202004,2/4/02 0:00,Emergency Generator,University of Missouri-KC,1011 east 51st st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,3/6/02 0:00,973,30,NA,NA,AP0000952090
AP200202006,2/5/02 0:00,New Product,Miles Inc (Bayer Corp),8400 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,3/7/02 0:00,976,30,NA,NA,AP0000950011
AP200202013,2/7/02 0:00,Asphalt Storage Tanks,Vance Brothers Inc,5201 brighton ave,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,3/9/02 0:00,975,30,NA,NA,AP0000950037
AP200203065,3/5/02 0:00,Rubber Extrusion machines,Michelin Aircraft Tire Corporation,8121 nw 97th terrace,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,4/4/02 0:00,980,30,NA,NA,AP0001652401
AP200203084,3/6/02 0:00,"Paint Booth $50,259.65",Cunningham Automotive Group,555 west 103rd street,Kansas City,Jackson,AP:  Sales Tax Completed,AP: Sales Tax Exemption Requests,11/16/04 0:00,NA,986,NA,NA,AP0200203084
AP200203048,3/8/02 0:00,Sand Blasting,North American Galvanizing,7700 e 12th st,Kansas City,Jackson,AP:  Application Withdrawn by Applicant,AP: Local CP,3/19/02 0:00,NA,11,NA,NA,AP0000952031
AP200203063,3/11/02 0:00,"Add Emergency Generator and Combine Conditions from previous NSR permits (No.'s 731, 837 and 920)",Harley Davidson Motor Co,11401 n congress,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,4/10/02 0:00,982,30,NA,NA,AP0001652415
AP200203146,3/28/02 0:00,PM Limitations,Davis Paint Co,1311 iron st,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Part 70 Operating Permit Admin. Amendment,7/18/07 0:00,OP,1938,NA,NA,AP0000470040
AP200204026,4/2/02 0:00,Tire shredding operation,Tire Energy Corporation,4950 stilwell st,Kansas City,Jackson,AP:  Interprogram Coordination Completed,AP: Interprogram Coordination Task,4/2/02 0:00,NA,0,NA,NA,AP0200204026
AP200204110,4/15/02 0:00,Vegetable Oil extraction,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Part 70 Operating Permit Sign. Modification,10/1/07 0:00,OP,1995,NA,NA,AP0000952001
AP200204136,4/18/02 0:00,Soybean oil extraction,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,7/8/02 0:00,OP,81,5/14/04 0:00,NA,AP0000952001
AP200204173,4/24/02 0:00,Local - Asphalt Renewal,J.M. Fahey Construction,8600 tracy,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,7/1/05 0:00,OP,1164,4/9/07 0:00,NA,AP0000950003
AP200204180,4/26/02 0:00,Generator & boiler,Children's Mercy Hospital,2401 gillham rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,5/26/02 0:00,981,30,NA,NA,AP0000952163
AP200204207,4/29/02 0:00,Intermediate Renewal,Crown Center Redevelopment,2405 grand blvd ste 200,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit Renewal,9/21/07 0:00,OP,1971,4/28/07 0:00,NA,AP0000952007
AP200205012,5/2/02 0:00,"215,000 gal storage tank",Vance Brothers Inc,5201 brighton ave,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,6/1/02 0:00,984,30,NA,NA,AP0000950037
AP200205050,5/7/02 0:00,Emergency Generators,Kansas City Airport Aviation Dept,601 brasilia ave,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,6/6/02 0:00,987,30,NA,NA,AP0001652404
AP200205069,5/9/02 0:00,1200 KW generator,"Hallmark Cards, Inc",2501 mcgee st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,6/8/02 0:00,985,30,NA,NA,AP0000950114
AP200205123,5/14/02 0:00,Boiler and generator,Children's Mercy Hospital,2401 gillham rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,6/13/02 0:00,981,30,NA,NA,AP0000952163
AP200205145,5/15/02 0:00,"Subparts IIII, and DDDDD - Auto/Light Duty Truck Manufacturing and Industrial/Commercial/Institutional Boilers & Process Heaters",Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,6/12/02 0:00,OP,28,5/14/04 0:00,NA,AP0000470019
AP200205153,5/15/02 0:00,"Subpart ZZZZ and YYYY - Reciprocating ICEs, Combustion Turbines",K. C. Power & Light Co,950 n olive st,Kansas City,Jackson,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,6/12/02 0:00,OP,28,5/14/04 0:00,NA,APA000950023
AP200205154,5/15/02 0:00,"Power Plant, ZZZZ, DDDDD, YYYY",Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,6/12/02 0:00,OP,28,5/14/04 0:00,NA,AP0000950022
AP200205161,5/15/02 0:00,Landfill,Allied Waste Ind Sanitary Landfill,8300 indiana ave,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit 112J Revision P1,3/17/03 0:00,OP,306,NA,NA,AP0000952101
AP200205162,5/15/02 0:00,Subpart DDDDD,"Hallmark Cards, Inc",2501 mcgee st,Kansas City,Jackson,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,6/24/02 0:00,OP,40,5/14/04 0:00,NA,AP0000950114
AP200205169,5/15/02 0:00,Subpart EEEE - Organic Liquids Distribution,Chemcentral/Kansas City,910 n prospect ave,Kansas City,Jackson,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,6/3/02 0:00,OP,19,5/14/04 0:00,NA,AP0000952196
AP200205183,5/15/02 0:00,NA,American Airlines,9200 nw 112th street,Kansas City,Platte,AP:  OP Application Replaced by New Submittal,AOP: Part 70 Operating Permit Sign. Modification,10/4/07 0:00,OP,1968,NA,NA,AP0001650005
AP200205201,5/16/02 0:00,Reinforced Plastics - Subpart WWWW,New Surface,7400 e 12th st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit 112J Revision P1,1/17/03 0:00,OP,246,NA,NA,AP0000952224
AP200205277,5/16/02 0:00,Boilers (DDDDD) and metal coating (MMMM),Department of Energy Kansas City Plant,2000 e bannister rd,Kansas City,Jackson,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,7/18/02 0:00,OP,63,5/14/04 0:00,NA,AP0000950005
AP200205221,5/17/02 0:00,"Subparts DDDDD, YYYY, EEEE, ZZZZ",Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,6/24/02 0:00,OP,38,5/14/04 0:00,NA,AP0000470042
AP200205280,5/17/02 0:00,Commercial Boilers,Trigen-Kansas City District Energy Corp,115 grand ave.,Kansas City,Jackson,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,7/23/02 0:00,OP,67,5/14/04 0:00,NA,APB000950021
AP200205253,5/20/02 0:00,Asphalt Roofing - Subpart LLLLL,Performance Roof Systems,4821 chelsea avenue,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit 112J Revision P1,2/6/03 0:00,OP,262,NA,NA,APA000950177
AP200205259,5/20/02 0:00,Plastics & Surface coating,Harley Davidson Motor Co,11401 n congress,Kansas City,Platte,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,7/18/02 0:00,OP,59,5/14/04 0:00,NA,AP0001652415
AP200205354,5/21/02 0:00,Airplane Maintenance,American Airlines,9200 nw 112th street,Kansas City,Platte,AP:  Application Required,AOP: Part 70 Operating Permit 112J Revision P1,6/7/02 0:00,OP,17,5/14/04 0:00,NA,AP0001650005
AP200206005,6/3/02 0:00,Add equipment,Damon Pursell Construction Company,9001 hickman mills dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/26/02 0:00,977,53,NA,NA,AP0000950006
AP200206006,6/3/02 0:00,Combine Permits,Harley Davidson Motor Co,11401 n congress,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,7/26/02 0:00,982,53,NA,NA,AP0001652415
AP200206029,6/6/02 0:00,Solvent Change,"Cargill, Inc.",2306 rochester st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/26/02 0:00,986,50,NA,NA,AP0000952001
AP200206035,6/7/02 0:00,Beryllium NESHAP,Department of Energy Kansas City Plant,2000 e bannister rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/26/02 0:00,726-B,49,NA,NA,AP0000950005
AP200206104,6/21/02 0:00,Generators,AT&T - Oak,1425 oak st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/26/02 0:00,993,35,NA,NA,AP0200206104
AP200207003,6/28/02 0:00,Auxiliary Boilers,Kansas City Power & Light Co (Hawthorn),8700 hawthorne rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/26/02 0:00,994,28,NA,NA,AP0000950022
AP200207025,7/1/02 0:00,General OP - Grain,Harvest States KCS Elevator,1031 n topping ave,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit Amendment,10/12/07 0:00,OP,1929,7/1/07 0:00,NA,APA000950026
AP0200207031,7/3/02 0:00,Felt Roofing Material,Performance Roof Systems,4821 chelsea avenue,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit Renewal,10/1/07 0:00,OP,1916,7/3/07 0:00,NA,APA000950177
AP0200207032,7/3/02 0:00,Foam Plastics,Cook Brothers Insulation Inc,200 walnut st,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit Renewal,5/7/07 0:00,OP,1769,7/3/07 0:00,NA,AP0000952058
AP200207161,7/5/02 0:00,FGR Requirements,Department of Energy Kansas City Plant,2000 e bannister rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/29/02 0:00,938,24,NA,NA,AP0000950005
AP200207045,7/8/02 0:00,Asphalt Storage Tanks,Vance Brothers Inc,5201 brighton ave,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/26/02 0:00,996,18,NA,NA,AP0000950037
AP200207159,7/11/02 0:00,Replace paint booth,Department of Energy Kansas City Plant,2000 e bannister rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/29/02 0:00,991,18,NA,NA,AP0000950005
AP200207160,7/11/02 0:00,Replace 7-color press,Commercial Lithographing Co,1226 chestnut,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,7/29/02 0:00,998,18,NA,NA,AP0000950119
AP200207088,7/12/02 0:00,Waste Treatment,Heritage Environmental Services Inc,8525 ne 38th street,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit Renewal,10/1/07 0:00,OP,1907,7/12/07 0:00,NA,AP0000472222
AP200207140,7/24/02 0:00,Correct Typographical Error,Ford Motor Company - Kansas City Plant,8121 e us hwy 69,Kansas City,Clay,AP:  Amendment Approved,AP: Corrections & Amendments,8/2/02 0:00,082001-022A,9,NA,NA,AP0000470019
AP200208005,8/1/02 0:00,Emergency Generator,Crown Center Redevelopment,2405 grand blvd ste 200,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,8/20/02 0:00,995,19,NA,NA,AP0000952007
AP200208017,8/2/02 0:00,Emergency Generator,Veterans Administration Medical Center,4801 e linwood blvd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,8/28/02 0:00,NA,26,NA,NA,AP0000952056
AP200208093,8/16/02 0:00,Asphalt,Koch Asphalt,4915 chelsea ave,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,8/23/02 0:00,OP,7,8/18/07 0:00,NA,APA000950064
AP200208117,8/21/02 0:00,Prep Building Vacuum system,Archer Daniels Midland Co,200 w 19th st,Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,9/16/02 0:00,NA,26,NA,NA,AP0000470042
AP200208127,8/21/02 0:00,General OP - Grain,Harvest States Cooperatives,5801 ne birmingham rd,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit Renewal,10/4/07 0:00,OP,1870,8/20/07 0:00,NA,APA000470025
AP200208138,8/23/02 0:00,Paint,"Campbell, Earl Mfg. Co",400 e 10th ave,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,12/22/06 0:00,OP2006-092,1582,12/21/11 0:00,#http://www.dnr.mo.gov/env/apcp/docs/campbell-earlmanu.pdf#,AP0000470079
AP200208149,8/27/02 0:00,Rock Crushing,Hunt Midwest Mining - Stamper,14457 interurban rd,Kansas City,Platte,AP:  Permit Issued,AP: Local CP,9/7/02 0:00,989,11,NA,NA,APA001652403
AP200209060,9/9/02 0:00,General OP - Rock Crushing,Damon Pursell Construction Company,9001 hickman mills dr,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit,10/1/07 0:00,OP,1848,9/8/07 0:00,NA,AP0000950006
AP200209108,9/20/02 0:00,Emergency Generator,St Luke's Hospital of Kansas City,4400 wornall road,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/15/02 0:00,1001,25,NA,NA,AP0000952057
AP200209124,9/23/02 0:00,Emissions Limits,Bowen Construction Plant #1,2501 manchester,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/22/02 0:00,999,29,NA,NA,AP0000950176
AP200210063,10/9/02 0:00,Transfer Incinerator,"Quintiles, Inc",10245 hickman mills dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,11/14/02 0:00,1003,36,NA,NA,APA000952202
AP200210064,10/9/02 0:00,Boilers & Generators,"Aventis Pharmaceuticals, Inc.",10236 marion park dr,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,11/14/02 0:00,730B,36,NA,NA,AP0000950063
AP200210072,10/11/02 0:00,Boilers,Department of Energy Kansas City Plant,2000 e bannister rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,11/8/02 0:00,938A,28,NA,NA,AP0000950005
AP200210094,10/11/02 0:00,Asphalt,Superior Asphalt Company Inc,8651 ne 38th street,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit Renewal,10/17/07 0:00,OP,1832,10/10/07 0:00,NA,AP0000472219
AP200210095,10/11/02 0:00,Asphalt,Superior Asphalt Company,9001 hickman mills dr,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit Renewal,10/1/07 0:00,OP,1816,10/10/07 0:00,NA,AP0000952052
AP200210171,10/28/02 0:00,Hospital,St Joseph Health Center,1000 carondelet dr,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit Renewal,10/17/07 0:00,OP,1815,10/27/07 0:00,NA,AP0000952083
