program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,permit_number,days_used,expiration,url,site_id
EX22400150011,9/20/96 0:00,MODIFY PROCESS,Rock Creek Treatment Plant,9600 NORLEDGE ST,Independence,Jackson,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,1/8/97 0:00,NA,110,NA,NA,AP0000950150
EX22400246005,10/10/96 0:00,offset litho press,Burd & Fletcher - Independence Plant # 1,5151 Geospace Drive,Independence,Jackson,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,12/30/96 0:00,NA,81,NA,NA,AP0000950197
PORT0284005,10/10/96 0:00,"relocate to Jackson Co., City Wide Asphalt",City-Wide Asphalt Co. Inc,1701 N M 291 HWY,Sugar Creek,Jackson,AP:  Permit Issued,AP: Sec 4: Relocate to New Site,11/13/96 0:00,NA,34,11/4/98 0:00,NA,APA000950061
EX22400197006,10/11/96 0:00,"2-77"" 8 color offset presses",Burd & Fletcher - Independence Plant # 1,5151 Geospace Drive,Independence,Jackson,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,11/10/97 0:00,1197-010,395,NA,NA,AP0000950197
EX10200111010,10/31/96 0:00,NA,Douglas Battery Mfg Co,144 W 23rd Ave,North Kansas City,Clay,AP:  Application Withdrawn by Applicant,AOP: Intermediate Operating Permit,5/20/98 0:00,OP,566,NA,NA,AP0000470111
EX22400048005,10/31/96 0:00,like-for-like crusher replacement,Metropolitan Quarries - Sugar Creek West,1700 North M291 Highway,Sugar Creek,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,11/8/96 0:00,NA,8,NA,NA,AP0000950243
EX22400046024,11/6/96 0:00,temp/pilot soil vapor extraction,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  Permit Issued,AP: Applicability Determination Request,11/22/96 0:00,NA,16,NA,NA,AP0000950046
EX10200002009,2/24/97 0:00,lime slurry and phosphoric acid tanks,National Starch And Chemical Company,1001 Bedford Rd,North Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,3/19/97 0:00,NA,23,NA,NA,APB000470002
EX22400254005,2/24/97 0:00,concrete batch plant & human cremation retort,Kansas City Wilbert Vault,11915 CARTWRIGHT LN,Grandview,Jackson,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/20/97 0:00,0897-023,177,NA,NA,AP0000950254
EX10200042016,2/25/97 0:00,replace existing fabric filters,Archer Daniels Midland Co,200 W 19TH ST,Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,2/28/97 0:00,NA,3,NA,NA,AP0000470042
EX10200011020,2/28/97 0:00,Mfg folding cartons from paperboard,Jefferson Smurfit Corp,110 East 10th Avenue,North Kansas City,Clay,AP:  Amendment Approved,AOP: Part 70 Operating Permit,10/26/98 0:00,OP1999-066A,605,10/26/03 0:00,NA,APA000470011
EX10200040006,2/28/97 0:00,app. det. for boiler and sandmill,Davis Paint Co,1311 IRON ST,Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,4/28/97 0:00,NA,59,NA,NA,AP0000470040
EX10200032009,3/5/97 0:00,ASI 18 ft dryer to replace 10 ft. dryer,"Henry Wurst, Inc",1331 SALINE ST,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,6/24/97 0:00,0697-020,111,NA,NA,AP0000470032
EX10200040005,3/7/97 0:00,paint mixer,Davis Paint Co,1311 IRON ST,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,7/30/97 0:00,0797-029,145,NA,NA,AP0000470040
EX22400076017,3/7/97 0:00,"hopper, grizzly, 2 conveyors",Barber & Son Aggregates Co.,11400 7 HWY,Lee's Summit,Jackson,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/20/97 0:00,0897-020,166,NA,NA,APA000950076
EX22400066020,3/13/97 0:00,Hospital,Independence Regional Health Center,1509 W TRUMAN RD,Sugar Creek,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit,10/20/05 0:00,OP,3143,3/12/02 0:00,NA,APA000950066
EX0370018020,5/9/97 0:00,Country Grain Elevator,"Central Cooperatives, Inc",105 Welsh Street,Pleasant Hill,Cass,AP:  No Permit Required,AOP: Part 70 Operating Permit,4/23/99 0:00,OP,714,NA,NA,AP0000370018
EX10200148006,11/18/96 0:00,Painting Line,"Star Boards, Inc.",1408 Gentry,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,6/9/97 0:00,0697-001,203,NA,NA,AP0000470148
EX08400054005,11/22/96 0:00,Liquid Detergent Manufacture,"U.S.A. Detergents, Inc.",1607 Anaconda Rd,Harrisonville,Cass,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,5/16/97 0:00,NA,175,NA,NA,APA000370054
EX22400178015,11/25/96 0:00,Replace 3 boilers,Thomas J. Lipton Company,13000 E 35TH ST S,Independence,Jackson,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,4/22/97 0:00,0497-026,148,NA,NA,APA000950178
EX10200113006,12/3/96 0:00,switching ink formulation to solvent based,Devro-Teepak Inc,133 West 10th,North Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,12/27/96 0:00,NA,24,NA,NA,APA000470113
EX10200003007,12/9/96 0:00,boiler and purifier replacement,Con Agra,2010 Taney,North Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,12/26/96 0:00,NA,17,NA,NA,AP0000470003
EX22400057013,12/11/96 0:00,Pilot pharmacuetical batches,"Pfizer Inc, Animal Health Group",1 SE PFIZER WAY,Lee's Summit,Jackson,AP:  No Permit Required,AP: Corrections & Amendments,3/3/97 0:00,NA,82,NA,NA,AP0000950057
EX22400046025,12/13/96 0:00,pilot- soil vapor extraction tests,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  No Permit Required,AP: Corrections & Amendments,1/8/97 0:00,NA,26,NA,NA,AP0000950046
EX22400046026,12/13/96 0:00,forklift battery charging,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,3/12/97 0:00,NA,89,NA,NA,AP0000950046
EX37400021010,12/20/96 0:00,"Aquaflex 13"" 8-color and 6.5"" Webtron presses","Package Service Company, Inc.",1800 NW VIVION RD,Northmoor,Platte,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,3/25/97 0:00,NA,95,NA,NA,APA001650021
EX10200032008,1/10/97 0:00,"2 sheetfed presses 28X40"" 2 & 5 unit","Henry Wurst, Inc",1331 SALINE ST,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,6/24/97 0:00,0697-019,165,NA,NA,AP0000470032
EX22400195007,1/15/97 0:00,Ross Concrete Batch Plant,LaFarge Corporation,105 West 11th Street,Unknown City,Jackson,AP:  Application Withdrawn by Applicant,AP: Sec 5 & 6: Deminimis and Minor,5/13/97 0:00,NA,118,NA,NA,AP0000950195
EX22400046027,1/16/97 0:00,soil/vapor project extension,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  Extension Granted,AP: Corrections & Amendments,1/21/97 0:00,NA,5,NA,NA,AP0000950046
PORT0109010,2/4/97 0:00,"to Clay County (s30,t52n,r31)",MODOT Jobsite - Loch Sand,NA,Liberty,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,3/25/97 0:00,0397-017,49,3/25/99 0:00,NA,AP0000470154
EX0370048010,2/13/97 0:00,Compression & interstate transmission of natural gas,Southern Star Central Pipeline-Peculiar,24304 SOUTH HARPER,Peculiar,Cass,AP:  OP Application Replaced by New Submittal,AOP: Part 70 Operating Permit,3/31/98 0:00,OP,411,NA,NA,AP0000370048
EX22400030014,2/13/97 0:00,Concrete,LaFarge Corporation - Sugar Creek,4201 N RIVER BLVD,Sugar Creek,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,9/11/00 0:00,OP2000-099,1306,9/11/05 0:00,NA,APB000950030
EX22400126010,2/13/97 0:00,hot oil boiler,American Ingredients Co.,13830 BOTTS RD,Grandview,Jackson,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,4/3/97 0:00,NA,49,NA,NA,APA000950126
EX10200151005,2/19/97 0:00,Ink Production,Flint Ink - West 10th Plant,104 West 10th Ave,Kansas City,Clay,AP:  No Permit Required,AP: Applicability Determination Request,11/7/97 0:00,NA,261,NA,NA,AP0000470151
EX10200011012,3/17/97 0:00,calendaring machine,Jefferson Smurfit Corp,110 East 10th Avenue,North Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,7/8/97 0:00,0797-008,113,NA,NA,APA000470011
PORT0093013,3/18/97 0:00,can port remain after 2 years?,Metropolitan Quarries - Sugar Creek West,1700 North M291 Highway,Sugar Creek,Jackson,AP:  Permit Issued,AP: Applicability Determination Request,4/21/97 0:00,0493-015A,34,6/1/98 0:00,NA,AP0000950243
PORT0061043,3/19/97 0:00,"from Camden to Platte (s16,t38n,r16w to s36,t51n,r34w)",Parkville Stone Co,NA,Parkville,Platte,AP:  Permit Issued,AP: Sec 4: Relocate Approved Site,4/2/97 0:00,0994-008,14,4/14/99 0:00,NA,APA001650010
EX22400075007,3/21/97 0:00,"spaceheater, injection molding",Peterson Mfg Co,4200 E 135TH ST,Grandview,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,4/17/97 0:00,NA,27,NA,NA,AP0000950075
EX22400046028,3/27/97 0:00,Fuel oil #6 storage tank,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  No Permit Required,AP: Applicability Determination Request,4/9/97 0:00,NA,13,NA,NA,AP0000950046
EX22400225005,3/27/97 0:00,Construction of an additional silo - 60 ton,Century Concrete,2400 NW Quarry,Lee's Summit,Jackson,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,7/21/97 0:00,0797-022,116,NA,NA,AP0000950225
EX10200120020,3/28/97 0:00,Light Fixture Manufacturing,Devine Design,One Design Drive,Kansas City,Clay,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit,4/21/98 0:00,OP,389,NA,NA,APA000470120
EX10200042017,4/3/97 0:00,crude vegetable oil refinery,Archer Daniels Midland Co,200 W 19TH ST,Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,12/10/97 0:00,1297-007,251,NA,NA,AP0000470042
EX199908069,4/6/97 0:00,Chemical Manufacturing - Intermediate,Chemtech Terminals Inc,6301 NE BIRMINGHAM RD,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Local Issued OP,7/14/03 0:00,OP,2290,NA,NA,APA000470046
EX0950114005,4/9/97 0:00,Greeting cards,"Hallmark Cards, Inc",2501 MCGEE ST,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,8/7/02 0:00,OP2002-057,1946,8/6/07 0:00,NA,AP0000950114
EX0950002020,4/11/97 0:00,Fuel Terminal,Amoco Oil Co,1000 North Sterling,Sugar Creek,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,8/12/99 0:00,OP1999-107,853,8/10/04 0:00,NA,APA000950002
EX10200141006,4/14/97 0:00,above ground storage tanks,"Sericol, Inc.",20 W. 14th Ave.,North Kansas City,Clay,AP:  Application Required,AP: Applicability Determination Request,5/14/97 0:00,NA,30,NA,NA,APA000470141
EX37400015012,4/14/97 0:00,new product load arm in ethanol service and change service on two existing load arms from ethanol to No. 2 diesel service,Conoco Riverside,6699 NW RIVER PARK DR,Riverside,Platte,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/11/97 0:00,0897-008,119,NA,NA,APA001650015
EX10200157005,4/16/97 0:00,oven and paint booth facility,Harley-Davidson Motor Company,1225 Bedford,North Kansas City,Clay,AP:  No Permit Required,AP: Corrections & Amendments,4/30/97 0:00,NA,14,NA,NA,AP0000470157
PORT0296005,4/17/97 0:00,portable concrete batch plant,Concrete Service Inc,291 North,Harrisonville,Cass,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,12/16/97 0:00,1297-016,243,NA,NA,APA000370035
EX22400125020,4/18/97 0:00,Farm combine & tractor mfg,AGCO Manufacturing Group,627 South Cottage,Independence,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,11/27/98 0:00,OP095-0125-0001,588,11/27/03 0:00,NA,AP0000950125
EX10200019032,4/21/97 0:00,production changes:  new vehicle and inc. F-series production,Ford Motor Company - Kansas City Plant,8121 E US Hwy 69,Kansas City,Clay,AP:  Application Required,AP: Applicability Determination Request,6/16/97 0:00,NA,56,NA,NA,AP0000470019
EX0470113007,4/28/97 0:00,flexographic printing station,Devro-Teepak Inc,133 West 10th,North Kansas City,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/12/97 0:00,0897-009,106,NA,NA,APA000470113
EX0950197020,4/28/97 0:00,Folding paper cartons.,Burd & Fletcher - Independence Plant # 1,5151 Geospace Drive,Independence,Jackson,AP:  Operating Permit Issued,AOP: Basic Operating Permit,9/24/99 0:00,OP1999-147,879,9/24/04 0:00,NA,AP0000950197
EX0470003008,4/29/97 0:00,replace hammermill with Ferkahr model 5 Universal Grinder,Con Agra,2010 Taney,North Kansas City,Clay,AP:  Application Required,AP: Applicability Determination Request,5/12/97 0:00,NA,13,NA,NA,AP0000470003
EX1650021011,5/2/97 0:00,6-color flexographic printing press,"Package Service Company, Inc.",1800 NW VIVION RD,Northmoor,Platte,AP:  Application Withdrawn by Applicant,AP: Sec 5 & 6: Deminimis and Minor,8/28/97 0:00,NA,118,NA,NA,APA001650021
EX0370000003,5/5/97 0:00,Clarification of operating permit requirements.,Clifford M Davis Jr US Army Reserve Ctr,1200 Westover Rd,Belton,Cass,AP:  No Permit Required,AP: Applicability Determination Request,5/29/97 0:00,NA,24,NA,NA,AP000037N011
EX0370000004,5/5/97 0:00,Clarification of Operating permits required.,US Army Area Maintenance Support Activit,513 West Market,Belton,Cass,AP:  No Permit Required,AP: Applicability Determination Request,6/26/97 0:00,NA,52,NA,NA,AP000037N013
EX199903191,5/6/97 0:00,Roofing Material,Performance Roof Systems,4821 Chelsea Avenue,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,5/6/97 0:00,OP,0,5/5/02 0:00,NA,APA000950177
EX22400075020,5/7/97 0:00,"Fabricated plastic products, initial application",Peterson Mfg Co,4200 E 135TH ST,Grandview,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit,11/10/98 0:00,OP,552,11/10/03 0:00,NA,AP0000950075
EX0950267020,5/9/97 0:00,Sanitary Landfill,"Courtney Ridge Landfill, LLC",2001 N. MO 291 Highway,Sugar Creek,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,7/21/99 0:00,OP1999-100,803,7/21/04 0:00,NA,AP0000950267
EX0950267021,5/9/97 0:00,Landfill,Rumble Recycling & Disposal Facility,2031 N Courtney Rd,Sugar Creek,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,3/31/00 0:00,OP2000-032,1057,3/30/05 0:00,NA,AP0000950273
EX0950267022,5/9/97 0:00,Sanitary landfill - Rumble 2,Rumble Recycling & Disposal Facility,2031 N Courtney Rd,Sugar Creek,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit,12/31/98 0:00,OP,601,NA,NA,AP0000950273
EX1650007020,5/9/97 0:00,Electricity,Kansas City Power & Light (Iatan),20240 Hwy 45 North,Weston,Platte,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,10/29/99 0:00,OP1999-160,903,10/29/04 0:00,NA,AP0001650007
EX0470002020,5/12/97 0:00,Initial Application for a Part 70 Operating Permit for a specialty corn starch installation,National Starch And Chemical Company,1001 Bedford Rd,North Kansas City,Clay,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,6/3/08 0:00,OP2008-028,4040,6/3/13 0:00,NA,APB000470002
EX0470003020,5/12/97 0:00,"Flour Mill Products, initial permit",Con Agra,2010 Taney,North Kansas City,Clay,AP:  Applicant responding to technical request,AOP: Intermediate Operating Permit,12/31/98 0:00,OP,598,12/31/03 0:00,NA,AP0000470003
EX0470009020,5/12/97 0:00,Flour,Archer Daniels Midland-ADM Milling Co,1701 ARMOUR RD,North Kansas City,Clay,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit,5/31/02 0:00,OP,1845,5/11/02 0:00,NA,AP0000470009
EX0470012020,5/12/97 0:00,Resin & Gel Coat,Cook Composites & Polymers Co.,919 E 14th Ave,North Kansas City,Clay,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,11/30/00 0:00,OP2000-121,1298,11/29/05 0:00,NA,APA000470012
EX0470075020,5/12/97 0:00,High Performance Industrial Coating Materials (replaced by 2007-01-013),"Tnemec Company, Inc",123 W 123rd Ave,North Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit,1/2/07 0:00,OP,3522,4/11/07 0:00,NA,AP0000470075
EX0470096020,5/12/97 0:00,Electrical Generation,Independence Power & Light,22225 210 Hwy,Missouri City,Clay,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,7/1/98 0:00,OP047-0096-0001,415,7/1/03 0:00,NA,APA000470096
EX0470148020,5/12/97 0:00,Fiberglass running boards,"Star Boards, Inc.",1408 Gentry,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,10/26/98 0:00,OP047-0148-0001,532,10/26/03 0:00,NA,AP0000470148
EX0470132012,8/4/97 0:00,Addition to existing plant with new equipment for pasta production,American Italian Pasta Company,1000 ITALIAN WAY,Excelsior Springs,Clay,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,12/31/97 0:00,1297-029,149,NA,NA,AP0000470132
EX0950004020,5/12/97 0:00,Steel,GST Steel,8116 WILSON RD,Kansas City,Jackson,"AP:  Closed Out, Inactive",AOP: Part 70 Operating Permit,10/15/01 0:00,OP,1617,NA,NA,APB000950004
EX0950031006,5/12/97 0:00,install cold cleaner; replace emergency fire protection system pump; install spray paint booth,UtiliCorp United - Sibley,33200 East Johnson Road,Sibley,Jackson,AP:  Permit Issued,AP: Sec 5 & 6: Deminimis and Minor,8/20/97 0:00,0897-025,100,NA,NA,APB000950031
EX0950046024,5/12/97 0:00,Military Ammunition,Lake City Army Ammunition Plant,MO Hwy 78,Independence,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,11/5/03 0:00,OP2003-042,2368,10/30/08 0:00,NA,AP0000950046
EX0950050020,5/12/97 0:00,Electrical Generation,Independence Power & Light (Blue Valley),21500 E TRUMAN RD,Sugar Creek,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,6/18/01 0:00,OP2001-050,1498,6/18/06 0:00,NA,AP0000950050
EX0950057020,5/12/97 0:00,Prepared Feeds & Feed Ingredients for Animals,"Pfizer Inc, Animal Health Group",1 SE PFIZER WAY,Lee's Summit,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit,5/31/02 0:00,OP,1845,5/11/02 0:00,NA,AP0000950057
EX0950178020,5/12/97 0:00,Food Products,Thomas J. Lipton Company,13000 E 35TH ST S,Independence,Jackson,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit,5/31/02 0:00,OP,1845,5/11/02 0:00,NA,APA000950178
EX0952001005,5/12/97 0:00,Soybean Extraction Plant,"Cargill, Inc.",2306 ROCHESTER ST,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,10/2/01 0:00,OP2001-121,1604,10/2/06 0:00,NA,AP0000952001
EX0370007020,5/13/97 0:00,Limestone,Limpus Quarries Harrisonville,19100 E 231ST ST,Harrisonville,Cass,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit,5/12/02 0:00,OP,1825,5/12/02 0:00,NA,APA000370007
EX0370022020,5/13/97 0:00,Limestone,APAC - Limpus Quarries Inc,38800 E 285th St,Garden City,Cass,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit,8/5/02 0:00,OP,1910,5/12/02 0:00,NA,AP0000370022
EX0470001020,5/13/97 0:00,Grain Handling,Louis Dreyfus Corp,14th Street,Kansas City,Clay,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit,6/24/04 0:00,OP,2599,5/12/02 0:00,NA,AP0000470001
EX0470007020,5/13/97 0:00,Gypsum Wallboard Paper,U. S. Gypsum Co,1115 Armour Rd,North Kansas City,Clay,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,8/3/00 0:00,OP2000-078,1178,8/3/05 0:00,NA,AP0000470007
EX0470009005,5/13/97 0:00,wheat unloading process,Archer Daniels Midland-ADM Milling Co,1701 ARMOUR RD,North Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,9/12/97 0:00,NA,122,NA,NA,AP0000470009
EX0470019034,5/13/97 0:00,Cars & Light Duty Truck Assembly,Ford Motor Company - Kansas City Plant,8121 E US Hwy 69,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,11/24/08 0:00,OP2008-044,4213,11/23/13 0:00,#http://www.dnr.mo.gov/env/apcp/docs/fordkansascity2008op.pdf#,AP0000470019
EX0470033020,5/13/97 0:00,Printed Sheets Of Paper,Midland Lithography,1841 VERNON ST,North Kansas City,Clay,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,8/21/98 0:00,OP047-0033-0001,465,8/21/03 0:00,NA,AP0000470033
EX0470059020,5/13/97 0:00,Warehousing,"Liberty Distribution Center, Hallmark Ca",2101 N LIGHTBURNE ST,Liberty,Clay,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit,6/12/02 0:00,OP,1856,5/12/02 0:00,NA,AP0000470059
EX0470070020,5/13/97 0:00,Plastic Hose / Spray Bottles,Gilmour Hose Company,140 CORUM RD,Excelsior Springs,Clay,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit,6/13/02 0:00,OP,1857,5/12/02 0:00,NA,APB000470070
EX0470109006,5/13/97 0:00,three 100-ton vertical storage silos,Holnam Inc-Kansas City Terminal,1415 Warren Street,North Kansas City,Clay,AP:  No Permit Required,AP: Sec 5 & 6: Deminimis and Minor,6/17/97 0:00,NA,35,NA,NA,AP0000470109
EX0950048020,5/13/97 0:00,Limestone,Limpus Quarries Inc,2001B MO Hwy 291,Sugar Creek,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit,6/10/02 0:00,OP,1854,5/12/02 0:00,NA,APB000950048
EX0950191020,5/13/97 0:00,Fiberglass hatch covers for railway cars,"AERO TRANSPORTATION PRODS., INC.",3300 Geospace Drive,Independence,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,5/23/00 0:00,OP2000-065,1106,5/23/05 0:00,NA,AP0000950191
EX199705031,5/13/97 0:00,Coffee,Folgers Coffee Co,701 BROADWAY,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,6/24/02 0:00,OP2002-040,1868,6/23/07 0:00,NA,AP0000950017
EX199811055,5/13/97 0:00,Power Plant (KC Local Part 70),Trigen-Kansas City District Energy Corp,115 Grand Ave.,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,11/2/00 0:00,OP2000-102,1269,11/1/05 0:00,NA,APB000950021
EX0370001020,5/14/97 0:00,"Stone Crushing, Quarry General OP",Martin Marietta Aggregates,15719 South Airport Road,Greenwood,Cass,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit,8/5/03 0:00,OP2003-035,2274,8/2/08 0:00,NA,AP0000370001
EX0370003020,5/14/97 0:00,Electricity,Utilicorp United,101 Front St,Pleasant Hill,Cass,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit,11/12/98 0:00,OP037-0003-0001,547,11/12/03 0:00,NA,APA000370003
EX0470032020,5/14/97 0:00,Printed Products,"Henry Wurst, Inc",1331 SALINE ST,Kansas City,Clay,AP:  OP Application Replaced by New Submittal,AOP: Intermediate Operating Permit,12/21/01 0:00,OP,1682,5/13/02 0:00,NA,AP0000470032
