program_reference_id,date_received,description,facility_site_name,facility_site_address,city,county,permit_status,permit_type,completed_date,,,permit_number,days_used,expiration,url,site_id,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code
AP201001046,01/20/10,Dry Cleaner,Plaza Ford Ideal Dry Cleaners,1305 virginia,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,08/18/10,,,OP,210,8/19/15,,AP0000952099,39.097561,-94.566715,1,rooftop,1305,Virginia Ave,,,Kansas City,MO,Jackson County,64106,US,Jackson,2021,29,29095,Kansas City,2938000,15401,2039,2,2.91E+14,29095015401,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201002033,02/08/10,Casino and hotel,Ameristar Casino Inc.,3200 n station dr,Kansas City,Clay,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,08/18/10,,,OP,191,2/3/15,,AP0000472228,39.149998,-94.483174,1,rooftop,3200,N Station Dr,,,Kansas City,MO,Clay County,64161,US,City of Kansas City,2021,29,29047,Kansas City,2938000,22200,3058,3,2.90E+14,29047022200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200506013,05/27/05,Flare Changes,Allied Waste Ind Sanitary Landfill,8300 indiana ave,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Part 70 Operating Permit Minor Modification,08/17/10,,,OP2003-037B,1908,8/6/08,,AP0000952101,38.976671,-94.547366,1,rooftop,8300,Indiana Ave,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,9600,3010,3,2.91E+14,29095009600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200708087,08/17/07,Update from BAS to INT,AT&T,2121 e 63rd st,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit,08/17/10,,,OP,1096,8/15/12,,AP0000952187,39.010578,-94.56274,1,rooftop,2121,E 63rd St,,,Kansas City,MO,Jackson County,64130,US,Jackson,2021,29,29095,Kansas City,2938000,8700,1004,1,2.91E+14,29095008700,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200304084,04/10/03,Paper Bags,Gateway Packaging of Missouri,5910 winner road,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Basic Operating Permit Renewal,08/16/10,,,OP,2685,4/9/08,,AP0000950065,39.102757,-94.512911,1,rooftop,5910,Winner Rd,,,Kansas City,MO,Jackson County,64125,US,Jackson,2021,29,29095,Kansas City,2938000,1900,1000,1,2.91E+14,29095001900,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200307061,07/11/03,Asphalt,Vance Brothers Inc,5201 brighton ave,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit Renewal,08/16/10,,,OP,2593,7/10/08,,AP0000950037,39.03047,-94.527031,1,rooftop,5201,Brighton Ave,,,Kansas City,MO,Jackson County,64130,US,Jackson,2021,29,29095,Kansas City,2938000,7802,2001,2,2.91E+14,29095007802,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200308012,08/05/03,Auto Shredding,Galmet Inc,3005 manchester,Kansas City,Jackson,"AP:  Closed out, per policy",AOP: Basic Operating Permit Renewal,08/16/10,,,,2568,8/4/08,,APB000950115,39.072694,-94.493883,1,rooftop,3005,Manchester Trfy,,,Kansas City,MO,Jackson County,64129,US,Jackson,2021,29,29095,Kansas City,2938000,16300,1001,1,2.91E+14,29095016300,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200612073,12/26/06,Greeting Cards,"Hallmark Cards, Inc",2501 mcgee st,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,07/28/10,,,OP2010-077,1310,7/27/15,#http://www.dnr.mo.gov/env/apcp/permits/docs/hallmark-kc2010op.pdf#,AP0000950114,39.079886,-94.582436,0.99,rooftop,2501 R,McGee St,,,Kansas City,MO,Jackson County,64108,US,City of Kansas City,2021,29,29095,Kansas City,2938000,4400,1000,1,2.91E+14,29095004400,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201008004,07/09/10,Generators,Ameritrade Holding Co,11530 ambassador dr,Kansas City,Platte,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,07/09/10,,,OP,0,7/8/15,,APA001652420,39.302412,-94.684802,0.9,rooftop,11530,N Ambassador Dr,,,Kansas City,MO,Platte County,64153,US,Platte County,2021,29,29165,Kansas City,2938000,30201,4013,4,2.92E+14,29165030201,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201006046,06/07/10,Dry Cleaning,Arrow Fabricare,3838 troost,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,06/07/10,,,OP,0,6/8/15,,AP0000952100,39.056466,-94.572364,1,rooftop,3838,Troost Ave,,,Kansas City,MO,Jackson County,64109,US,Jackson,2021,29,29095,Kansas City,2938000,5100,1014,1,2.91E+14,29095005100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201005053,05/17/10,Computer Center,AT&T,2121 e 63rd st,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,05/17/10,,,OP,0,5/16/15,,AP0000952187,39.010578,-94.56274,1,rooftop,2121,E 63rd St,,,Kansas City,MO,Jackson County,64130,US,Jackson,2021,29,29095,Kansas City,2938000,8700,1004,1,2.91E+14,29095008700,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200606107,06/29/06,Printed Products,"Henry Wurst, Inc",1331 saline st,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,05/03/10,,,OP2010-040,1404,5/2/15,#http://www.dnr.mo.gov/env/apcp/permits/docs/hwurstnkc2010op.pdf#,AP0000470032,39.13274,-94.559711,1,range_interpolation,1331,Saline St,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6008,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201003003,01/20/10,Paint Booths,Manheim Kansas City,3901 n great midwest dr,Kansas City,Clay,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,02/26/10,,,OP,37,2/20/15,,AP0000472209,39.166059,-94.487588,0.9,rooftop,3901,NE Great Midwest Dr,,,Kansas City,MO,Clay County,64161,US,City of Kansas City,2021,29,29047,Kansas City,2938000,22200,3036,3,2.90E+14,29047022200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201002093,02/17/10,Dry Cleaner (petroleum),"Mayfair Cleaners & Laundry, Inc",2807 independence ave,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,02/25/10,,,OP,8,2/18/15,,AP0000952115,39.105992,-94.547909,1,rooftop,2807,Independence Ave,,,Kansas City,MO,Jackson County,64124,US,Jackson,2021,29,29095,Kansas City,2938000,1800,2001,2,2.91E+14,29095001800,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201002054,02/18/10,Metal Fabrication,Master Pitching Machine Inc,4200 ne birmingham,Kansas City,Clay,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,02/19/10,,,OP,1,2/18/15,,AP0000472206,39.149172,-94.530722,1,rooftop,4200,NE Birmingham Rd,,,Kansas City,MO,Clay County,64117,US,City of Kansas City,2021,29,29047,Kansas City,2938000,20602,2010,2,2.90E+14,29047020602,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201002031,02/04/10,Asphalt,Superior Bowen Asphalt,13808 n winan rd,Kansas City,Platte,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,02/04/10,,,OP,0,2/3/15,,AP0001652422,39.332532,-94.695766,1,range_interpolation,13808,N Winan Rd,,,Kansas City,MO,Platte County,64163,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29165,Kansas City,2938000,30601,2012,2,2.92E+14,29165030601,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201002032,02/04/10,Asphalt,Superior Asphalt Company,9001 hickman mills dr,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,02/04/10,,,OP,0,2/3/15,,AP0000952052,38.963421,-94.539909,1,rooftop,9001,Hickman Mills Dr,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,17400,3004,3,2.91E+14,29095017400,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200506062,06/20/05,Ink-Making,Sun Chemical,6989 ne corporate dr,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit,01/21/10,,,OP2009-200,1676,6/19/15,,AP0000952431,39.137248,-94.499446,1,rooftop,6989,Corporate Dr,,,Kansas City,MO,Jackson County,64120,US,Jackson,2021,29,29095,Kansas City,2938000,15500,1013,1,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200709018,09/10/07,Printing,"Henry Wurst, Inc",1331 saline st,Kansas City,Clay,"AP:  Closed out, per policy",AOP: Intermediate Operating Permit Amendment,01/19/10,,,OP,862,,,AP0000470032,39.13274,-94.559711,1,range_interpolation,1331,Saline St,,,Kansas City,MO,Clay County,64116,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29047,North Kansas City,2953102,22100,6008,6,2.90E+14,29047022100,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200811010,10/29/08,Bulk Fertilizer,Midwest Terminal Warehouse,1724 market st,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,01/12/10,,,OP2009-180,440,1/12/15,,AP0000952201,39.10871,-94.597874,1,rooftop,1724,Market St,,,Kansas City,MO,Jackson County,64105,US,City of Kansas City,2021,29,29095,Kansas City,2938000,15200,3001,3,2.91E+14,29095015200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP201001005,01/04/10,Incinerator,Mount Moriah,10507 holmes rd,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,01/04/10,,,OP,0,1/3/15,,AP0000952075,38.937287,-94.580232,1,rooftop,10507,Holmes Rd,,,Kansas City,MO,Jackson County,64131,US,Jackson,2021,29,29095,Kansas City,2938000,17300,1001,1,2.91E+14,29095017300,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200911049,11/16/09,Boilers,Cerner Innovation Campus,10234 marion park dr,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,11/16/09,,,OP,0,11/5/14,,AP0000952455,38.945442,-94.529902,1,rooftop,10234,Marion Park Dr,,,Kansas City,MO,Jackson County,64137,US,Jackson,2021,29,29095,Kansas City,2938000,13003,2002,2,2.91E+14,29095013003,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200908039,08/20/09,Afterburner System,Folgers Coffee Co,701 broadway,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/15/09,,,1274,56,,,AP0000950017,39.105082,-94.58776,1,rooftop,701,Broadway Blvd,,,Kansas City,MO,Jackson County,64105,US,Jackson,2021,29,29095,Kansas City,2938000,15701,1011,1,2.91E+14,29095015701,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200909019,09/14/09,Tank Painting,Tri-State Tanks,1201 w 31st st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/15/09,,,1277,31,,,AP0000952456,39.071136,-94.600956,1,rooftop,1201,W 31st St,,,Kansas City,MO,Jackson County,64108,US,Jackson,2021,29,29095,Kansas City,2938000,4600,1002,1,2.91E+14,29095004600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200910021,10/08/09,Incinerators,FC Industries,13508 oak st,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,10/15/09,,,1278,7,,,AP0000952200,38.881755,-94.591567,1,rooftop,13508,Oak St,,,Kansas City,MO,Jackson County,64145,US,Jackson,2021,29,29095,Kansas City,2938000,13405,2011,2,2.91E+14,29095013405,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200910019,10/05/09,Crematory,Newcomer's D.W. & Sons,4605 virginia,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,10/05/09,,,OP,0,9/30/14,,AP0000952069,39.043343,-94.56918,0.9,range_interpolation,4605,Virginia Ave,,,Kansas City,MO,Jackson County,64110,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,6300,1016,1,2.91E+14,29095006300,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200510021,10/12/05,Amend wording,Harley Davidson Motor Co,11401 n congress,Kansas City,Platte,AP:  OP Application Replaced by New Submittal,AOP: Part 70 Operating Permit Admin. Amendment,08/31/09,,,OP2005-012,1419,5/22/10,,AP0001652415,39.299756,-94.661893,1,rooftop,11401,N Congress Ave,,,Kansas City,MO,Platte County,64153,US,Platte County,2021,29,29165,Kansas City,2938000,30201,4015,4,2.92E+14,29165030201,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200907060,07/24/09,Concrete,Midwest Block & Brick,4104 east 12th terrace,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,07/24/09,,,OP,0,7/20/14,,AP0000952128,39.097528,-94.533996,1,range_interpolation,4104,E 12th Ter,,,Kansas City,MO,Jackson County,64127,US,TIGER/Line® dataset from the US Census Bureau,2021,29,29095,Kansas City,2938000,2300,1003,1,2.91E+14,29095002300,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200303079,03/13/03,Printing/Publishing,Lifetouch Publishing,10800 n ambassador dr,Kansas City,Platte,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit,07/23/09,,,OP,2324,3/12/08,,AP0001652421,39.288064,-94.678692,1,rooftop,10800,N Ambassador Dr,,,Kansas City,MO,Platte County,64153,US,Platte County,2021,29,29165,Kansas City,2938000,30201,4024,4,2.92E+14,29165030201,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200306095,06/23/03,Steel Products,The Bratton Corporation,2801 e 85th st,Kansas City,Jackson,AP:  OP Application Replaced by New Submittal,AOP: Basic Operating Permit Renewal,07/23/09,,,OP,2222,6/22/08,,AP0000952034,38.972035,-94.554979,1,rooftop,2801,E 85th St,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,9600,3016,3,2.91E+14,29095009600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200907043,07/15/09,Auto Shredding,Advantage Metals Recycling,3005 manchester,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,07/15/09,,,OP,0,3/12/14,,AP0000950115,39.072694,-94.493883,1,rooftop,3005,Manchester Trfy,,,Kansas City,MO,Jackson County,64129,US,Jackson,2021,29,29095,Kansas City,2938000,16300,1001,1,2.91E+14,29095016300,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200604034,04/07/06,Airplane Repair,American Airlines,9200 nw 112th street,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Part 70 Operating Permit Renewal,07/08/09,,,OP2009-100,1188,7/5/14,,AP0001650005,39.326401,-94.711034,1,rooftop,9200,NW 112th St,,,Kansas City,MO,Platte County,64153,US,City of Kansas City,2021,29,29165,Kansas City,2938000,980000,1024,1,2.92E+14,29165980000,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200606083,06/22/06,Steam and wastewater,"Facility Operation Services, LLC",9200 nw 112th,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit,07/08/09,,,OP2009-010,1112,7/8/14,,APA001652424,39.326401,-94.711034,1,rooftop,9200,NW 112th St,,,Kansas City,MO,Platte County,64153,US,City of Kansas City,2021,29,29165,Kansas City,2938000,980000,1024,1,2.92E+14,29165980000,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200705035,05/07/07,Foam Plastics,Cook Brothers Insulation Inc,200 walnut st,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,07/08/09,,,OP2009-080,793,7/5/14,,AP0000952058,39.110689,-94.582651,1,rooftop,200,Walnut St,,,Kansas City,MO,Jackson County,64106,US,Jackson,2021,29,29095,Kansas City,2938000,15200,1003,1,2.91E+14,29095015200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200802073,02/21/08,Hospital,Research Medical Center,2316 e meyer blvd,Kansas City,Jackson,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,07/08/09,,,OP2009-140,503,7/5/14,,AP0000952054,39.009222,-94.560735,1,rooftop,2316,E Meyer Blvd,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,8700,1001,1,2.91E+14,29095008700,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200902028,12/12/08,Airport,Kansas City Airport Aviation Dept,601 brasilia ave,Kansas City,Platte,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,07/08/09,,,OP2009-120,208,7/5/14,,AP0001652404,39.304398,-94.720609,1,rooftop,601,Brasilia Ave,,,Kansas City,MO,Platte County,64153,US,Platte County,2021,29,29165,Kansas City,2938000,980000,1011,1,2.92E+14,29165980000,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200308051,08/14/03,General OP - Grain,"Cargill, Inc.",4801 east birmingham road,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit,07/07/09,,,OP2008-020,2154,4/3/13,,APA000470027,39.150943,-94.523917,0.9,rooftop,4801,NE Birmingham Rd,,,Kansas City,MO,Clay County,64117,US,City of Kansas City,2021,29,29047,Kansas City,2938000,20602,2011,2,2.90E+14,29047020602,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200709071,09/21/07,Grain,Bartlett Grain Company,5801 ne birmingham rd,Kansas City,Clay,AP:  Operating Permit Issued,AOP: Intermediate Operating Permit Renewal,07/07/09,,,OP2009-060,655,7/5/14,,AP0000470025,39.153575,-94.510304,1,rooftop,5801,NE Birmingham Rd,,,Kansas City,MO,Clay County,64117,US,City of Kansas City,2021,29,29047,Kansas City,2938000,20602,4019,4,2.90E+14,29047020602,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200906039,06/15/09,Railcar Cleaning,Mile Rail,8116 wilson rd,Kansas City,Jackson,AP:  Permit Issued,AP: Local CP,07/02/09,,,1279,17,,,APA000952452,39.110333,-94.4907,1,rooftop,8116,Wilson Rd,,,Kansas City,MO,Jackson County,64125,US,City of Kansas City,2021,29,29095,Kansas City,2938000,15500,1119,1,2.91E+14,29095015500,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200903067,03/16/09,Human Remains Incinerator,Park Lawn Funeral Home,8251 hillcrest road,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit Renewal,06/24/09,,,OP,100,3/20/14,,AP0000952079,38.975335,-94.520005,1,rooftop,8251,Hillcrest Rd,,,Kansas City,MO,Jackson County,64138,US,Jackson,2021,29,29095,Kansas City,2938000,17200,3007,3,2.91E+14,29095017200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200905023,05/11/09,Truck Bedliners,"Transglobal, LLC",8250 ne underground,Kansas City,Clay,AP:  Permit Issued,AP: Local CP,06/18/09,,,1271,38,,,AP0000472453,39.15937,-94.47344,1,rooftop,8250,NE Underground Dr,,,Kansas City,MO,Clay County,64161,US,City of Kansas City,2021,29,29047,Kansas City,2938000,22200,3050,3,2.90E+14,29047022200,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200906032,06/10/09,"Boilers, generators",University of Missouri-KC,2411 holmes,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,06/10/09,,,OP,0,6/2/14,,AP0000952091,39.083266,-94.575329,1,rooftop,2411,Holmes St,,,Kansas City,MO,Jackson County,64108,US,City of Kansas City,2021,29,29095,Kansas City,2938000,4300,1005,1,2.91E+14,29095004300,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
AP200906045,06/10/09,Asphalt,Hot Mix Materials Inc,2701 east 85th street,Kansas City,Jackson,AP:  Received Basic OP Issued,AOP: Basic Operating Permit,06/10/09,,,OP,0,6/2/14,,AP0000952440,38.971691,-94.557217,1,rooftop,2701,E 85th St,,,Kansas City,MO,Jackson County,64132,US,Jackson,2021,29,29095,Kansas City,2938000,9600,3016,3,2.91E+14,29095009600,"Kansas City, MO-KS",28140,metropolitan,"Kansas City-Overland Park-Kansas City, MO-KS",312,,
